user_id,place_id,restaurant_name,city,state,country,food_price,smoking_area,restaurant_cuisine,user_budget,user_cuisine,reviews,classification
U1022,P135033,Restaurant El Muladar de Calzada,San Luis Potosi,San Luis Potosi,Mexico,medium,section,Mexican,medium,French,Absolutely amazing! The place is beautiful and staff are super friendly and the food is delicious. I love that you get a lot of food as well for the price. Its definitely not like other expensive restaurants and you only get a small amount of food. I am definitely going bac,
U1022,P135025,El Rincon de San Francisco,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Mexican,medium,Brazilian,"Delicious high quality plates, selection of wines and great service.",
U1022,P135032,Cafeteria y Restaurant El Pacifico,San Luis Potosi,San Luis Potosi,Mexico,medium,section,Mexican,medium,Southern,It is very pleasant and nice environment,
U1022,P135057,El Herradero Restaurante and Bar,San Luis Potosi,San Luis Potosi,Mexico,medium,section,Mexican,medium,Dessert-Ice_Cream,"The food was excellent, the service was very good, lovely atmosphere, I loved the decor. Very easy access with transport.",
U1022,P135060,Restaurante Marisco Sam,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Mexican,medium,Mexican,"We had a really nice lunch here. I recommend the duck breast with carrots and spinach. I do not recommend the lemonade, it had a weird taste.",
U1022,P135052,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,high,none,American,medium,Mexican,"Location is gloomy. Picture on site is photoshopped. Food is passable, nothing special. We were over charged. Much beter food and locations in Prague. Avoid.",
U1022,P135038,Restaurant la Chalita,San Luis Potosi,San Luis Potosi,Mexico,medium,section,Bakery,medium,Pizzeria,The menu is typical rustic Italian fare with a good choice of pasta and pizzas. What marks it out is the quality of the food  it is absolutely delicious but yet so cheap.,
U1022,P135081,El Club,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Breakfast-Brunch,medium,Indigenous,The food is tasty and large portions are served. My wife tried the pork neck and really enjoyed it. It is not as crude as one may imagine but was a fine slice of meat.,
U1022,P135045,Restaurante la Gran Via,San Luis Potosi,San Luis Potosi,Mexico,high,none,Burgers,medium,Bar_Pub_Brewery,"Excellent eating experience.. from walking in the door and being greeted by employee, seated and drink order taken, was maybe 5 minutes. Meal was served hot and excellent taste. Server was very friendly and helpful.",
U1022,P135051,Restaurante Versalles,San Luis Potosi,San Luis Potosi,Mexico,low,section,Cafe-Coffee_Shop,medium,Hawaiian,Very busy restaurant but great service. ,
U1022,P135073,Restaurante Bar El Gallinero,San Luis Potosi,San Luis Potosi,Mexico,high,section,Cafeteria,medium,Cafeteria,Take out option is great deal for quick dinners too.,
U1022,P135062,Restaurante El Cielo Potosino,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Diner,medium,Lebanese,"Lots of bar and dining room seating, with plenty of flat screen TV's to give yo something to do after ordering. The menu favorite that keeps me coming back is the seafood chowder.",
U1022,P135063,Restaurante Alhondiga,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Family,medium,Chinese,"Sarah was my server tonight. Very attentive and helpful, but not pushy. Always nice when a restaurant succeeds because of its staff and not in spite of it.",
U1094,P135054,Restaurante y Pescaderia Tampico,San Luis Potosi,San Luis Potosi,Mexico,high,none,Mexican,medium,Portuguese,Food was very good and reasonably priced. Ordered a steak dinner. It was tender and well seasoned.,
U1094,P135082,la Estrella de Dimas,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Family,medium,Caribbean,Our family stopped by here after the renovations and its so nice! They took down a wall and added more seats which is excellent! We had great service and it was nice and cool on such a humid day. Great food,
U1094,P135057,El Herradero Restaurante and Bar,San Luis Potosi,San Luis Potosi,Mexico,medium,section,Mexican,medium,Indonesian,"Good food, friendly waitstaff, and less expensive yet tasty Margaritas. You always feel like you've come home when you come here to eat.",
U1094,P135071,Restaurante la Cantina,San Luis Potosi,San Luis Potosi,Mexico,medium,section,Mexican,medium,Hungarian,Excellent eating experience,
U1094,P132830,Rincon Huasteco,,,,low,none,Japanese,medium,Bakery,Receiving is very good and they respond very quickly. Very good staff and atmosphere was so nice,
U1094,P135070,Restaurante 75,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Spanish,medium,Dutch-Belgian,Meals will be worst but the way of response is good,
U1094,P135108,Potzocalli,San Luis Potosi,,,low,none,Mexican,medium,Deli-Sandwiches,"Plenty of parking, several convenient handicap spots. We were greeted at the door and (seeing our difficulties) seated us as close as she could. Server was prompt, friendly and helpful, Typical ""99"" menu, no surprises",
U1094,P135069,Abondance Restaurante Bar,San Luis Potosi,San Luis Potosi,Mexico,low,none,Family,medium,Kosher,Restaurant is so nice but the maintainance was so bad,
U1116,P135047,Restaurante Casa de las Flores,San Luis Potosi,San Luis Potosi,Mexico,high,section,Vietnamese,medium,Fine_Dining,Tables are not good but the food was very delicious with good room temperature,
U1116,P135060,Restaurante Marisco Sam,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Japanese,medium,Jamaican,I was excited to be sat without waiting. The waitress was there pretty quick.Price is worth for it,
U1116,P135038,Restaurant la Chalita,San Luis Potosi,San Luis Potosi,Mexico,medium,section,Mexican,medium,Tibetan,"Fast friendly staff, good food, reasonably priced, great menu selections. St Patrick's day menu specials a nice touch for the holiday weekend",
U1116,P135085,Tortas Locas Hipocampo,San Luis Potosi,San Luis Potosi,Mexico,medium,not permitted,Mexican,medium,Latin_American,"Food was amazing, the waitress was super nice and would love to go again . Was greeted by many people and was treated and handled amazingly",
U1116,P135052,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,high,none,Mexican,medium,Southeast_Asian,"Good food, friendly waitstaff, and less expensive yet tasty Margaritas. You always feel like you've come home when you come here to eat.",
U1116,P135025,El Rincon de San Francisco,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Mexican,medium,Eastern_European,"Had a chance for a night out w/o kids so we went to an old faithful. 99 delivered again good service, some comfort food and well needed drinks.",
U1116,P135059,Restaurant Bar Hacienda los Martinez,San Luis Potosi,San Luis Potosi,Mexico,medium,section,Mexican,medium,Mexican,The food was exceptionally good as well. My wife and daughter shared the beef carpaccio which was the equal to any they had tasted.,
U1116,P135027,Restaurant Orizatlan,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Mexican,medium,Burmese,We were driving through the area and stopped for dinner at the restaurant. Good food and neat atmosphere.,
U1116,P132825,puesto de tacos,San Luis Potosi,San Luis Potosi,Mexico,low,none,Mexican,medium,California,"Food was Ok, service was good, prices a little high. Steaks were good and cooked perfectly. Chicken tenders were average. There was nothing that stood out, it was just an average chain restaurant meal. Pricing seemed high for portion sizes.",
U1116,P135030,Preambulo Wifi Zone Cafe,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Italian,medium,Game,"Good ambiance,poor service and average food",
U1116,P132834,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,low,not permitted,Mexican,medium,Italian,We went today for lunch. I ordered a plain hamburger. My husband ordered the special Easter seafood dish. The seafood plate was smaller than expected for the price but the food was tasty. My hamburger was also good.,
U1105,P135057,El Herradero Restaurante and Bar,San Luis Potosi,San Luis Potosi,Mexico,medium,section,Mexican,medium,Scandinavian,It's a very friendly place and you meet all types of nice folks. The food is good and the service is always excellent.,
U1105,P135069,Abondance Restaurante Bar,San Luis Potosi,San Luis Potosi,Mexico,low,none,Mexican,medium,Chilean,"Good food and atmosphere, nice staff. I love their iceberg lettuce and blue cheese.They have a bar too for drinks",
U1105,P132830,Rincon Huasteco,,,,low,none,Cafeteria,medium,Polish,"Always a good place for a decent meal at an affordable price. The chicken fingers prepared various ways are always good. Love the seafood chowder, too.",
U1105,P135040,Restaurant los Compadres,San Luis Potosi,San Luis Potosi,Mexico,high,none,Burgers,medium,North_African,A little lengthy on the wait time for the meals. Server was attentive and pleasant. Enjoyed the meal.,
U1105,P135033,Restaurant El Muladar de Calzada,San Luis Potosi,San Luis Potosi,Mexico,medium,section,Burgers,medium,Asian,"Very pleased with the service, and the food we ordered. Staff is extremely pleasant, and welcoming. Our order was delivered to the table promptly, and everything we ordered was hot, delicious, and the servings were generous.",
U1105,P135054,Restaurante y Pescaderia Tampico,San Luis Potosi,San Luis Potosi,Mexico,high,none,Mexican,medium,Vietnamese,lots of good advice are here.loved all that you share with us i simply loved it and i am part of number of communities too,
U1105,P135039,Restaurant de Mariscos de Picon,San Luis Potosi,San Luis Potosi,Mexico,low,section,Mexican,medium,Barbecue,"I've been going to this restaurantt since it orignally opened almost if not 30 years. It's clean, has good staff, and the food is good.",
U1105,P135052,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,high,none,Chinese,medium,French,The food is great esp. the agnolitto pasta & diavola pizza. Its properly prepared & its a great value for the price. The service is also great and accommodating.,
U1075,P135081,El Club,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Mexican,medium,Brazilian,Theirs was excellent. Great sides. Fantastic service. Only gripe would be that the ground horse radish was cold. I asked them to microwave it ten seconds.,
U1075,P135066,Restaurante Guerra,San Luis Potosi,San Luis Potosi,Mexico,high,section,American,medium,Southern,Amazing place........ Amazing food ... And loyal staff.. love their service.. a bit expensive but you can find good food here... Love to visit again...,
U1075,P135050,Restaurante la Estrella de Dima,Soledad,San Luis Potosi,Mexico,high,none,Mexican,medium,Dessert-Ice_Cream,"Its been awhile that Ive been at a pub in Negombo and this place was excellent from start to finish, from the bartenders to the waiters where so prompt in service and they make a wicked Espresso Martini that got our night started. I would recommend this place eyes closed if you are looking for a good time with live music",
U1007,P135108,Potzocalli,San Luis Potosi,,,low,none,Mexican,low,Mexican,"I had dinner with some of my colleagues at the Bazaar, the food was absolutely wonderful from preparation to presentation, very pleasing. Our server Josh M was great! you can be sure to enjoy this place. We had the tasting menu. Everything was exquisite.",
U1075,P135076,Restaurante Pueblo Bonito,San Luis Potosi,San Luis Potosi,Mexico,high,none,Mexican,medium,Mexican,I was very excited to take lunch here . Pretty delicious food with a good quantity.,
